sent_id,subj,pred,obj
24352,质量,学习,化学
24354,二氧化碳,表示,化学反应
24369,化学反应,写出,物质
24369,化学反应,写出,空气
24393,化学反应,属于,化学性质
24415,组合,表示,物质
24471,铜器,生,二氧化碳
24491,报道,说明,氯气
24503,计算,使,人造卫星
24573,混合物,叫做,溶液
24587,物质,属于,溶液
24598,硝酸钾,析出,过程
24607,温度,变为,溶液
24647,溶液,加入,硫酸钾
24660,结晶,配制,硫酸
24660,毒害,配制,硫酸
24675,计算机,联成,网络
24677,计算机,发挥,作用
24687,食盐,加入,水中
24692,水中,溶解,氯化钠
24698,地球卫星,送入,轨道
24734,光线,透过,缝隙
24734,形成,属于,效应
24752,氧气,变成,固体
24758,顺序,有,应用
24770,表面,生成,氧化物
24783,反应,放出,气体
24786,前面,讲解,化学性质
24792,性能,加以,调节
24830,部件,含有,金属
24869,溶液,具有,化学性质
24893,密度,腐蚀,薄膜
24894,程度,反映,活动性
24904,学生,表示,化学性质
24913,技术人员,点燃,铝热剂
24925,杂质,组成,空气
24929,硫酸,反应,反应
24930,人体,摄,元素
24932,饮料,溶,二氧化碳
24957,应用,经历,变化
24957,发展,经历,变化
24963,计算机,分为,微型机
24964,微型机,称,计算机
24975,空间,称为,单元
25010,软件,指,操作系统
25018,系统,进行,查询
25032,系统,配接,外部设备
25050,选择题,经历,变化
25055,计算机,处理,数据
25089,光盘,属于,计算机
25095,硬件,包括,部分
25107,常用,分成,类型
25107,打印机,分成,类型
25127,系统,配接,软件
25132,速度,达到,小时
25134,指标,兼容,晶体管
25152,计算机,处理,信息
25153,硬件,包括,键盘
25172,数字,通用,光盘
25176,计算机,丢失,数据
25177,表示,属于,范围
25182,用户,请求,计算机
25221,右边,称作,区域
25243,对象,拖到,位置
25249,上下,滚动,箭头
25250,左右,滚动,箭头
25252,区内,滚动,位置
25253,窗口,放大,按钮
25253,窗口,放大,尺寸
25253,窗口,还原,按钮
25253,窗口,还原,大小
25253,窗口,缩小,按钮
25268,对象,送入,剪贴板
25269,对象,复制,目的地
25276,计算机,处于,状态
25286,选择题,称为,一个
25312,选择题,代表,对象
25323,界面,采用,方式
25347,命令,删除,对象
25353,按钮,有,变化
25356,练习,朗读,词语
25375,对象,复制到,目的地
25376,文本,打开,菜单
25404,用户,进行,操作
25404,系统,执行,程序
25414,硫酸,走近,细胞
25419,结构,进行,观察
25419,结构,包括,部分
25422,细胞膜,让,物质
25424,细胞质,处于,状态
25426,叶绿素,进行,转化
25426,光能,进行,转化
25436,细胞,还有,细胞壁
25440,细胞,表现,生命力
25447,细胞核,挤向,一侧
25449,现象,叫做,生长
25451,细胞,生长,大小
25453,细胞核,发生,变化
25453,细胞质,发生,变化
25455,细胞,保留,能力
25456,细胞,发育,阶段
25456,细胞,保持,能力
25456,细胞,失去,能力
25457,变化,叫做,分化
25460,生物,发生,分化
25460,细胞,发生,分化
25463,细胞,处于,状态
25465,细胞,停止,分裂
25468,化学反应,发生,变化
25468,功能,发生,变化
25469,细胞,具有,特征
25478,细胞,结束,生命
25481,凋亡,起,作用
25500,选择题,具有,结构
25501,病毒,需要,细胞
25502,结构,通过,观察
25503,显微镜,有,作用
25505,细胞质,起,作用
25506,内部,形成,环境
25510,细胞,形成,细胞膜
25517,细胞核,处于,部位
25529,细胞,形成,细胞壁
25538,增多,有,关系
25541,细胞,吸取,物质
25552,传递,影响,运输
25554,细胞,经历,过程
25580,过程,发生,变化
25580,表现,发生,变化
25583,细胞,结束,过程
25595,过程,叫做,凋亡
25600,细胞,保持,形态
25607,汁液,来自于,细胞
25612,体积,增大,分化
25619,多莉,证明,作用
25620,细胞核,挤,一侧
25634,现象,叫做,扩散
25654,生物圈,提供,条件
25654,生物圈,提供,空间
25659,表面,覆盖,土壤
25663,生活,受到,影响
25664,因素,发生,变化
25666,生物,受到,影响
25670,因素,影响,生物
25671,生物,有,生活方式
25681,数量,发生,变化
25683,整体,叫做,生态系统
25684,湖泊,看作,生态系统
25685,组成,制造,有机物
25685,植物,制造,有机物
25689,能量,流入,体内
25693,有机物,分解,物质
25701,生态系统,具有,能力
25702,生态系统,遭到,破坏
25704,物质,进入,生态系统
25710,生态系统,受,影响
25712,长江,源自,生态系统
25716,种子,到达,生态系统
25717,迁徙,经过,生态系统
25718,生物,带到,地方
25721,年代,使用,药剂
25724,DDT,危害,生物
25734,生物,具有,生活方式
25737,作用,造就,生物圈
25756,生物,影响,环境
25760,生物圈,包括,部分
25778,整体,叫做,系统
25803,稳定性,提高,生产者
25816,事实,体现,生物
25818,答题,有,作用
25834,系统,遭到,破坏
25842,平衡,打破,系统
25851,生态系统,地处,地区
25856,生态系统,具有,作用
25859,生物圈,破坏,稳定性
25861,生物,属于,消费者
25864,生物圈,包括,表面
25874,动物,叫做,消费者
25884,酸雨,成为,问题
25892,活动,影响,环境
25904,燃烧,有,森林
25923,人类,模拟,环境
25924,年代,建造,基地
25928,科学家,利用,计算机
25940,伽利略,做,实验
25948,关系,表示,vt
25949,延长线,写出,线
25968,菱形,写出,汉字
25991,字母,表示,元素
26044,语句,是不是,命题
26052,命题,写成,形式
26055,命题,经过,圆心
26063,选择题,判断,命题
26118,太阳光,通过,棱镜
26136,中间,大于,厚度
26145,练习,做出,镜面
26145,练习,做出,判断
26145,反射,做出,判断
26157,时间,考虑,长度
26159,方向,指向,位置
26163,路程,大于,位移
26173,物体,经过,位置
26199,比值,称为,速率
26201,比值,称为,速度
26205,施力 牛顿,撤销,答案
26208,重量,计算,重力
26222,物体,叫做,作用
26222,物体,叫做,弹力
26232,大小,取决于于,方向
26233,物体,有,惯性
26234,汽车,受到,作用
26251,动力,在,轴上
26274,重力,小于,浮力
26290,截面,提供,阻碍
26298,面积,判断,大小
26301,物体,叫做,导体
26302,物体,叫做,绝缘体
26318,多少,决定,时间
26319,电流,通过,快慢
26321,问答,叫做,电路
26331,电场,有力,作用
26347,比值,乘以,数值
26366,质量,有,区别
26419,知识,阅读,金属元素
26419,知识,阅读,密度
26419,汽油,挥发,关系
26419,玻璃,碎,沸点
26422,物质,变成,固态
26455,化合物,等于,氧化物
26455,化合物,等于,碳酸氢铵
26459,性质,决定,用途
26498,因素,还有,质量
26514,汉语拼音,改 善,密度
26523,表面,生成,薄膜
26530,答案,写出,汉字
26547,调节,拓展,规整
26581,激光,衡量,摄像头
26582,计算机,需要,硬件
26606,存储器,读,系统
26606,软件,填上,数据库
26611,系统,属于,软件
26640,汉语拼音,拖,箭头
26651,工作区,翻动,内容
26653,桌面,打开,查找
26659,命令,恢复,对象
26666,细胞核,起,作用
26671,细胞,包括,部分
26697,尾巴,消失,细胞
26709,练习,填空,细胞膜
26709,练习,填空,细胞质
26756,沙地,成为,生态系统
26783,有毒物,进入,系统
26796,内容,选择,答案
26810,两者,有,意思
26875,位置,反映,化学性质
26888,计算机,称为,电脑
26890,气体,读,数字
26894,小说,具有,吸引力
26897,构成,有,意思
26898,组成,用于,组合
26900,集体,用,构成
26901,原子,构成,分子
26901,分子,构成,物体
26944,汽车,离,石油
26944,尾气,污染,环境
26946,汽车,采用,燃料
27062,方程,化成,x²
27070,长度,叫做,要素
27083,作用于,叫做,压力
27085,计算,表示,面积
27089,桌面,受到,压力
27089,压强,受到,压力
27135,引力,吸引住,月球
27161,符号,等于,to
27161,汉语,等于,to
27165,机器人,进行,制作
27174,条件,改变,结果
27190,地图,定位,位置
27195,地图,创造,可能
27198,模式,产生,变化
27204,最大,数,病毒
27233,模式,带动,发展
27283,条件,影响,状况
27288,农业,实现,机械化
27289,发展,意味,进步
27290,保证,还有,意思
27298,发生,意味,形成
27373,注释,拥有,表示
27399,练习,写出,弹性
27415,车辆,控制,数量
27441,金属,切割,微粒
27447,烟雾,关心,环境
27458,能源,包括,核能
27473,比例,接近,黄金分割
27491,意思,用于,书面
27517,数字,用作,检核
27522,程序,算出,余数
27577,书面语,表示,意思
27597,仙境,指,现象
27678,化学,应用,方面
27679,数字化,带来,变革
27682,系统,推荐,医生
27684,系统,进行,分诊
27690,病人,收到,报告
27697,报告,去,医院
27700,信息化,改变,系统
27715,阅读器,作为,工具
27773,碳水化合物,作用,形式
27787,词语,比较,基础
27787,基本,指,根本
27787,基本,指,主要
27792,分解,指,部分
27792,分裂,指,部分
27800,阻力,达到,平衡
27822,工程,配对,阅读
27847,微量元素,有着,作用
27849,元素,充当,作用
27965,反应,表现,奥秘
28069,方法,计算,问题
28078,身体,受到,阻力
28082,因素,不同,大小
28082,大小,没有,数值
28085,惯性,保持,属性
28086,情况,列举,例子
28086,文中,列举,例子
28088,物体,无所谓,惯性
28105,重力,大于,拉力
28112,因素,影响,速度
28157,塔顶,偏离,线
28170,动物,面临,短缺
28172,课文,集,技术
28175,人类,涉及,配合
28184,计算机,监控,环境
28189,系统,选择,路线
28190,监控,避开,理解
28195,系统,帮助,汽车
28203,结果,提交,用户
28229,发展,形成,王国
28286,法则,阅读,练习
28305,能源,产生,气体
28310,地方,出现,现象
28315,来源,有,作用
28339,曲线,称为,边界
28350,函数,研究,关系
28355,曲线,称为,区域
28359,概念,来源于,研究
28362,函数,作为,原型
28364,函数,重复,运算
28368,关系,使,元素
28374,理解,来源于,研究
28381,思想,追溯到,古代
28386,牛顿,意识到,重要性
28393,极限,追溯,逻辑
28394,思想,到,古代
28419,形式,罗列,条件
28438,上面,装有,系统
28440,主板,接,硬件
28448,字符,淘汰,理解
28452,档次,决定,速度
28470,系统,进行,扩展
28472,术语,注释,数据
28479,计算机,提出,需求
28479,计算,提出,需求
28481,计算机,有,应用
28482,计算机,进入,行列
28485,计算机,入围,提名
28490,计算,提供,手段
28494,戈登·贝尔奖,阅读,理解
28495,计算机,采用,处理器
28497,开发,起,作用
28499,计算机,引起,关注
28501,词汇,引起,向往
28502,提出,始于,年代
28505,积累,使得,技术
28505,助手,转化,文字
28505,语音,转化,文字
28505,技术,提取,文字
28508,项目,使用,技术
28509,智商,有,发展
28515,人工智能,识别,文字
28518,大脑,超越,人类
28523,使用,说明,格式
28529,用户,操作,计算机
28541,软件,包括,工具
28546,软件,采用,工具
28547,软件,有,许可
28547,使用者,使用,软件
28548,拷贝,引发,问题
28549,浏览器,许可,理解
28549,软件,包括,程序
28556,应用题,找出,软件
28579,吸引力,超过,Aero
28581,用户,搜索,信息
28585,效果,提供,功能
28589,功能,采用,结构
28589,功能,采用,操作系统
28590,用户,打开,窗口
28594,数据,描述,属性
28605,硬件,执行,源程序
28606,过程,称为,编译
28606,结果,称为,程序
28608,程序,变成,形式
28614,术语,注释,函数
28617,内容,包括,介绍
28617,算法,加上,说明
28618,函数,加上,说明
28629,年轻人,关注,事件
28635,软件,属于,使用
28640,系统,提供,方法
28641,硬件,发生,变化
28645,发展,影响,生活
28646,发展,经历,阶段
28646,网民,获取,信息
28650,理解,填表,形式
28656,网络,引起,瘫痪
28676,硬件,支持,协议
28680,用户,进行,通信
28682,电脑,连接,网络
28712,大小,发生,变化
28713,物体,具有,加速度
28714,外力,改变,方向
28714,方向,指向,圆心
28715,物体,远离,圆心
28717,外力,小于,向心力
28725,阻力,提供,向心力
28727,现象,造成,危害
28736,向心力,改变,方向
28743,离心力,克服,阻力
28743,用途,叙述,现象
28756,牛顿,提出,定律
28757,定律,构成,体系
28761,定律,受到,作用
28762,牛顿,得出,概念
28770,定律,迫使,微积分
28773,运动,保持,状态
28778,定律,给出,关系
28791,成功,使,物理学家
28794,加速度,分解,分量
28797,现象,叫做,重力
28801,重力,带来,不便
28803,空气,产生,对流
28804,活动,受,影响
28811,开发,提供,途径
28814,环境,带来,好处
28815,范本,需要,报告
28815,项目,需要,报告
28816,报告,包括,信息
28816,课文,注意,现象
28818,影子,反映,大小
28819,物体,产生,影子
28819,影子,有,关系
28820,现象,进行,总结
28823,线,交于,中心
28826,投影,表达,大小
28830,交点,称为,原点
28834,视图,反映,关系
28839,影子,没有,关系
28839,形状,没有,关系
28848,线,叫,棱线
28854,视图,区分,物体
28858,轴线,分成,部分
28858,轴线,分成,直线
28858,立体,分成,部分
28858,立体,分成,直线
28869,环节,为,依据
28894,系统,提供,工具
28904,结果,推到,总体
28910,方法,为,基础
28915,结果,接近,分布
28920,频数,表示,数字
28922,概率,重复,比例
28924,概率,表示,比例
28925,比例,表示,百分比
28938,球队,有,可能
28952,本文,介绍,关系
28970,形式,包含,信息
28974,数字,提供,量度
28988,单位,结合,情况
28989,格式,分为,安排
28995,执行者,实施,管理
28998,计划,采用,形式
29014,元素,射出,碎片
29014,元素,射出,原子核
29037,分析,鉴别,物质
29042,加速器,创造,条件
29051,科学家,制成,元素
29067,分子结构,确定,结构
29069,学说,起到,作用
29078,凯库勒,确立,结构
29079,结构,起到,作用
29087,凯库勒,提出,结构
29097,细胞,遭到,破坏
29104,细胞,具有,功能
29106,细胞,进行,代谢
29116,顺序,表现,信息
29117,顺序,有着,关系
29131,报告,有,部分
29131,报告,有,讨论
29144,冯克,提取,物质
29147,物质,统称,维生素
29148,命名,采用,字母
29159,矿物质,喂养,米糠
29162,脚气病,影响,系统
29172,疾病,叫,维生素
29173,动物,缺乏,维生素
29174,科学家,提取,物质
29180,食物,刺激,系统
29188,感受性,有,联系
29196,感受性,没有,联系
29227,生物化学反应,破坏,成分
29236,特点,分为,调查报告
29237,调查报告,有,规律性
29245,内容,有,观点
29246,导语,有,类型
29247,议论,在,部分
29248,内容,有,方面
29248,内容,有,事实
29257,内容,分为,部分
29275,空间,分成,部分
29299,建立,开创,数学
29300,世纪,研究,问题
29300,费马,研究,问题
29307,学科,达到,形式
29310,发展,有着,联系
29311,创立,打下,基础
29315,几何,包括,部分
29317,数学家,研究,问题
29321,速度,考虑,大小
29324,上方,加,箭头
29330,向量,移动,位置
29343,结论,推广,空间
29349,自然界,节省,皮肤
29354,创造性,提出,问题
29357,格式,趋向,标准化
29361,规定,起到,作用
29372,报警器,检查,速度
29382,飞机,移向,卫星
29389,频率,发生,变化
29397,效应,带来,问题
29400,改变,引起,变化
29400,系统,减去,做功
29406,系统,处于,状态
29406,系统,处于,过程
29417,系统,传给,外界
29418,中间,需要,媒介
29419,周围,存在,电场
29427,强度,简称,比值
29428,方向,没有,关系
29431,现象,利用,电磁场
29434,磁场,存在,变化
29434,时候,产生,电流
29434,电流,产生,回路
29435,涡流,有,特性
29435,电流,达到,强度
29438,灶具,加热,空气
29441,铁芯,产生,现象
29444,涡流,进行,检查
29459,处理,列成,表格
29460,数据,写明,单位
29461,数据,采用,单位
29469,工程,属于,范围
29471,设计,创造,环境
29473,形象,发生,变化
29475,功能,分为,类型
29476,建筑,满足,要求
29481,材料,有着,意义
29482,材料,促进,发展
29489,探讨,有,发展
29489,问题,进行,解释
29492,术语,注释,壳体
29492,曲面,称为,表面
29500,功能,有,类型
29502,材料,有,意义
29505,建筑,分为,类型
29507,建筑,得到,完善
29511,建筑,采用,方式
29512,建筑,体现,特点
29518,建筑,趋向,模式
29519,建筑,为,特色
29524,建筑,有,不同
29526,建筑,有,异同
29527,建筑物,耗费,自然资源
29535,结果,提交,部门
29546,建筑师,决定,关系
29567,布局,划分为,部分
29574,正面,呈,长方形
29603,方法,具有,结构
29605,规定,使,研究
29606,规定,成为,基础
29608,规定,构成,形式
29616,研究者,提出,问题
29619,方法,使,问题
29631,方法,构成,内容
29634,问题,表达,形式
29641,学者,进行,研究
29659,约翰逊,进行,实验
29665,曲线,为,中心
29666,曲线,没有,区别
29682,单位,写,全称
29692,内容,包括,结论
29703,内容,有,独立性
29709,生物体,含有,元素
29711,元素,提供,帮助
29715,历史学家,做,研究
29722,人类,探索,结构
29722,发现,提供,工具
29725,射线,有,作用
29732,射线,没有,作用
29738,人类,来源于,居民
29745,研究,使,人类
29747,变化,引起,进军
29748,化合物,具有,本领
29754,导线,消耗,电能
29755,原因,通过,电流
29758,超导材料,显示,生命力
29759,前奏曲,损耗,磁悬浮
29759,技术,包括,悬浮
29759,本文,指,技术
29766,超导材料,做成,导线
29770,发展,回答,问题
29771,教授,做,实验
29777,成分,不含,物质
29778,时钟,通过,实验
29778,神经细胞,产生,物质
29781,物质,找,出口
29806,微粒,催化,反应
29809,氧化物,变为,氮气
29830,管理科学,需要,基础
29830,发展,需要,基础
29840,向量,表示,方向
29858,二维,推广,关系
29866,代数,学习,工具
29883,位置,有,意义
29916,代数,为,对象
29917,领域,限于,空间
29920,皮亚诺,定义,空间
29922,概念,摆脱,计算
29926,关系,称为,映射
29934,单位,进行,建设
29937,说明书,包括,部分
29941,正文,又称,说明
29943,设计,具备,内容
29945,设计书,加以,说明
29946,内容,视,大小
29947,工程,分,章节
29957,冰虫,抵御,高温
29961,体内,含有,物质
29961,细胞,释放,能量
29977,句子,有,词语
29987,地方,保暖,冰虫
29998,冰虫,有,方式
30002,眼睛,包括,复眼
30005,昆虫,作出,反应
30014,蜜蜂,做出,反应
30035,眼睛,有,不同
30037,眼睛,分辨,颜色
30046,器官,出现,现象
30052,水晶体,使,细胞膜
30057,体内,找,物质
30061,问题,找,答案
30070,冰晶体,使,细胞膜
30074,降低,降低,冰点
30101,氧化,产生,热量
30108,体重,消耗,能量
30121,技术,消耗,物质
30123,动物,消耗,物质
30128,动物,有,不同
30132,地球,出现,植物
30133,物质,起,作用
30134,研究,发现,基因
30134,研究,发现,RNA
30138,长短,发生,作用
30143,部位,实现,传递
30144,物质,行使,功能
30146,分子,刺激,程序
30174,时间,有,关系
30179,微生物,传播,环境
30180,速度,超过,以往
30189,人类,不负,责任
30190,人类,有所,了解
30202,中国,没有,生物
30203,人类,负,责任
30214,动物,有,情感
30234,博士,做,实验
30266,花朵,需要,睡眠
30272,运动,使,植物
30273,照射,干扰,机制
30276,运动,受,控制
30280,恩瑞特,提出,解释
30284,科学家,发现,现象
30302,叶子,需要,睡眠
30303,理论,解释,运动
30305,午睡,有,关系
30307,月光,有,关系
30309,睡眠,有,关系
30314,发展,有,关联
30318,黄土,覆盖,表面
30324,方式,使,现象
30324,生态平衡,遭到,破坏
30324,生态平衡,遭到,淤塞
30326,沉积物,有着,影响
30335,文章,举,例子
30337,文章,有,可能
30341,黄土,使,现象
30356,波浪,送回,岸边
30410,气候,起,作用
30472,青藏高原,生活,动物
30478,青藏高原,烧,太阳
30487,法国,受到,影响
30490,资料,集中,地方
30493,法国,成立,系统
30494,条件,影响,胜败
30495,天气预报,成为,信息
30514,诞生,有,关系
30518,挑战,公布,结果
30518,杂志,公布,结果
30523,发展中国家,蒙受,损失
30526,气温,存在,联系
30528,变化,表现,相关性
30532,强弱,影响,数量
30532,云量,发生,变化
30534,科学家,低估,影响
30535,人类,改变,活动
30561,积雪,反射,太阳光
30562,积雪,使得,温度
30585,地区,出现,现象
30587,作用,进行,模拟
30587,关系,进行,模拟
30597,变化,推动,演变
30599,年代,引发,战争
30612,时间,算是,时代
30637,变化,有,影响
30638,消失,有,关系
30639,时代,有,影响
30640,时代,有,关系
30663,身体,做出,反应
30665,疾病,取决于,基因
30685,现象,存在,差异
30689,科学,证明,存在
30703,达尔文,采集,化石
30706,达尔文,进行,整理
30707,生物,有着,祖先
30717,达尔文,进行,航行
30721,发展,判别,正误
30731,人类,脱离,古猿
30731,历史,分为,阶段
30743,化石,始于,区别
30748,化石,属于,代表
30749,人类,进入,阶段
30759,研究,观察,现象
30762,发展,经历,认识
30773,问题,困扰,科学家
30779,系统,孕育,生命
30784,含有,处在,外围
30785,条件,满足,要求
30785,概率,存在,行星
30802,行星,充当,摇篮
30803,人类,探寻,外星人
30812,行星,适合,进化
30829,物质,排出,体外
30835,悲伤,使,大脑
30861,人类,交流,情感
30862,恐惧感,影响,部分
30863,姿势,让,观察者
30866,研究者,记录,表现
30867,图像,显示,部分
30868,区域,做出,反应
30869,大脑,做出,反应
30874,反应,感染,人群
30875,人类,减慢,速度
30877,研究,帮助,科学家
30888,联系,起,作用
30891,反应,感染,说明
30892,人类,起,作用
30892,姿势,起,作用
30916,食品,成为,部分
30954,疾病,引起,变化
30954,变化,引起,改变
30991,病毒,引起,疾病
31002,人类,消灭,疾病
31005,病毒,使,系统
31006,天性,使得,人类
31042,人类,感染,H5N1
31043,禽流感,袭击,荷兰
31046,禽流感,带来,打击
31052,内蒙古,发生,禽流感
31063,人类,感染,病毒
31066,禽流感,停止,侵袭
31074,禽流感,带来,后果
31087,病毒,找到,信息
31100,软件,拿到,报酬
31103,病毒,有,可能
31104,计算机,造成,损失
31112,系统,相当于,处理器
31116,病毒,受到,影响
31123,红外,接收,信息
31143,手法,受,影响
31153,体系,经历,变化
31157,基因,决定,特性
31158,黑猩猩,共有,基因
31167,人类,缺乏,基因
31167,基因,保护,大脑
31171,比较,提供,答案
31177,比较,提供,问题
31181,黑猩猩,拥有,基因
31203,研究,进行,调查
31219,研究,揭示,观点
31250,普通人,变成,天才
31254,天才,源于,勤奋
31256,人类,了解,细节
31256,常人,变成,天才
31264,大脑,得到,解放
31274,天才,进行,刺激
31286,人类,有,能力
31287,过程,影响,行为
31303,疗法,重视,影响
31319,影响,重视,事件
31325,恶作剧,看到,现象
31342,古代,有,活动
31426,河流,还有,成因
31454,科学,作出,解释
31459,光,进入,空气
31493,生物,产生,影响
31494,生物,具备,硬壳
31494,条件,发生,改变
31497,地球,展现,面貌
31508,生物,出现,寒武纪
31509,温度,降低,深度
31519,现象,产生,结果
31530,爬行动物,得到,发展
31530,恐龙,霸,地球
31530,表面,受益于,植物
31534,环境,受,影响
31541,恐龙,霸,表面
31554,气候,发生,变化
31562,真骨鱼,得到,发展
31569,绝灭,引起,发展
31569,地球,呈现,景观
31590,生物,发起,挑战
31595,人类,失去,植物
31680,情感,具有,基础
31685,研究者,准备,状态
31687,计算机,读懂,情绪
31700,交谈,超出,程度
31701,内容,来自,情绪
31728,博士,进行,研究
31730,飞行,依靠,机器
31739,小组,提出,技术
31770,能量,转化,内能
31779,核能,清洁,能源
31783,材料,耐,高压
31811,核电站,关系,发展
31819,分子,发生,反应
31857,形成,有,因素
31870,自然界,杀灭,病毒
31894,灰霾,有,影响
31898,社会,保持,发展
31898,环境,遭遇,破坏
31902,垃圾,围困,地球
31907,人类,发射,火箭
31907,数量,保持,稳定
31908,卫星,受到,威胁
31911,人类,想出,办法
31912,垃圾,提醒,人类
31912,发展,付出,代价
31927,人类,有,办法
31936,垃圾,有,影响
31942,现代人,有,时间
31942,时间,在,家里
31949,辐射,带来,影响
31951,挥发,也是,来源
31974,污染,有,关系
31978,生 活  人,说,口头禅
31978,口头禅,灌,耳朵
31980,口头禅,反映,心理
31981,信息,形成,模式
31983,口头禅,反映,心态
31984,形成,无外乎,结果
31989,口头禅,带有,意味
32001,口头禅,灌进,耳朵
32010,口头禅,反映,性格
32010,口头禅,反映,情绪
32011,影响,得到,安慰
32019,口头禅,有,作用
32034,河马,打,哈欠
32034,猩猩,误解,行为
32040,机制,有,关系
32042,现象,代表,模仿
32043,打哈欠,具有,感染力
32048,狮子,打,哈欠
32084,关系,促进,合作
32097,人类,跳舞,舞蹈
32107,舞蹈,有,作用
32124,作用,形成,偏爱
32152,季节,看到,星空
32162,变化,成为,依据
32164,技术,称为,占星术
32170,伏尔泰,说,结果
32197,血液,分为,类型
32209,问题,等待,发展
32231,命运,有,关系
32246,压力,产生,效应
32257,消息,产生,结果
32261,现象,得到,解释
32279,医生,证明,影响
32280,效应,抵消,作用
32301,移植,发挥,作用
32304,数量,有,差异
32307,信息,有,价值
32321,作用,选拔,人才
32359,眼睛,诉说,哀伤
32377,意图,骗,黑猩猩
32379,眼睛,没有,办法
32394,眼睛,移开,书本
32402,大脑,想象,后果
32430,红灯,起,作用
32451,火花,引发,产生
32453,研究,走进,死胡同
32458,创造性,属于,天才
32500,鲁珀特·谢尔德雷克,从事,实验
32503,区域,感知,危险
32504,区域,觉察,变化
32510,行为,导致,结果
32513,受试者,处理,事件
32513,人员,插入,箭头
32515,区域,了解,信息
32519,区域,感知到,危险
32530,研究,限于,动物界
32561,氢气,用于,合成氨
32563,实验室,收集,氢气
32566,氢气,通过,氧化铜
32570,反应,生成,二氧化碳
32577,二氧化碳,称为,干冰
32587,密度,大于,性质
32592,炼铁,利用,一氧化碳
32595,一氧化碳,具有,毒性
32599,形态,发生,改变
32611,水里,有,分子
32619,物质,保持,性质
32622,粒子,叫做,原子
32629,质量,取,数值
32643,电子,达到,结构
32652,Cu,表示,元素
32661,化合物,叫做,二氧化碳
32677,分子式,表明,数目
32680,总和,叫做,质量
32684,质量,乘以,思考
32687,电子,发生,变化
32692,离子,结合,化合物
32744,定律,等于,总和
32748,方程式,表明,条件
32756,元素,占据,位置
32759,原子,形成,半径
32760,一半,定为,半径
32764,晶体,称为,半径
32768,原子核,有,吸引力
32771,化学性质,呈现,变化
32785,位置,反映,性质
32796,结构,有,关系
32803,化学变化,生成,变化
32826,性质,呈,规律
32844,金属,包括,元素
32859,过氧化钠,发生,反应
32859,过氧化钠,起,反应
32871,氢氧化钠,吸收,水分
32875,氢氧化钠,发生,反应
32875,化学性质,活泼,电子
32882,化合物,使,火焰
32883,反应,呈,黄色
32884,反应,呈,紫色
32885,化合物,呈现,反应
32885,金属,呈现,反应
32891,食盐,放入,水中
32891,粒子,分散,中间
32916,温度,升高,溶解
32920,分数,等于,质量
32920,下面,举,例子
32923,质量,等于,公式
32934,物质,放到,水中
32942,实验室,现有,蒸馏水
32945,电子,形成,结构
32947,氯气,呈,黄绿色
32961,氯气,具有,漂白性
32969,漂白粉,具有,效果
32980,盐酸,发生,反应
32982,电子,形成,稳定
32996,现象,叫做,升华
33001,技术,称为,萃取
33003,检验,滴入,硝酸
33024,质量,使用,单位
33049,氢氧化钠,溶于,水中
33052,本题,进行,计算
33054,分析,发生,变化
33059,质量,除以,关系
33074,知识,强化,内容
33076,内容,包括,有机化学
33108,用户,排,空气
33124,二氧化碳,导致,温室效应
33243,过程,表示,原子
33329,中部,包括,元素
33379,绝对值,等于,习题
33402,反应,说明,稳定
33450,物质,具有,性质
33469,方法,等于,质量
33554,文本,分,部分
34102,元素,有,电子
34104,氧气,称为,养气
34116,二氧化锰,起,作用
34124,元素,有,形体
34140,三氧化硫,分解,氧气
34144,二氧化硫,使,颜色
34144,有机物,发生,反应
34144,二氧化硫,具有,作用
34148,水溶液,叫,硫酸
34153,硫酸,具有,特性
34154,硫酸,吸收,水分
34155,硫酸,干燥,气体
34158,硫酸,有,腐蚀性
34158,皮肤,沾上,硫酸
34159,非金属,发生,化学反应
34163,木炭,发生,反应
34167,现象,称为,钝化
34171,本章,小结,氧气
34182,反应,生成,物质
34196,密度,小于,空气
34199,分子,发生,化学反应
34222,氨水,有,作用
34228,反应,叫做,氧化
34229,化合物,叫做,硫酸铵
34237,实验室,制取,氨气
34244,硝酸,产生,现象
34252,一氧化氮,生成,二氧化氮
34254,硝酸,发生,反应
34255,混合物,叫做,王水
34256,王水,使,金属
34282,实验室,收集,气体
34292,形成,经过,时间
34293,化学反应,具有,速率
34301,化学反应,有,速率
34305,影响,升高,温度
34307,影响,使用,二氧化锰
34309,性质,产生,影响
34313,反应,进行,时间
34313,浓度,发生,变化
34317,条件,发生,变化
34317,化学反应,进行,程度
34318,化学反应,进行,限度
34318,混合物,处于,状态
34319,反应,生成,氢气
34320,平衡,具有,特征
34321,反应,达到,平衡
34323,体系,达到,平衡
34327,过程,叫做,移动
34328,下面,讨论,影响
34329,影响,增大,浓度
34332,影响,生成,四氧化二氮
34335,影响,概括,原理
34337,催化剂,改变,组成
34362,化合物,电离,离子
34363,化合物,属于,电解质
34364,分子,电离,离子
34366,离子,结合,分子
34368,趋向,达到,平衡
34369,过程,达到,状态
34370,分子,发生,电离
34382,有机物,显示,颜色
34408,pH,等于,盐酸
34410,化学反应,有,方法
34411,化学反应,分为,反应
34421,反应,存在,情况
34423,反应,有,参与
34430,物质,叫做,氧化剂
34435,反应,有,变化
